0;-758.5920;-497.7424;386.2808
1;-758.5920;-497.7424;386.2808
2;-758.5920;-497.7424;386.2808
3;-873.7529;-475.2071;393.2318
4;-873.7529;-475.2071;393.2318
5;-873.7529;-475.2071;393.2318
6;-890.4151;-471.3594;387.9153
7;-890.4151;-471.3594;387.9153
8;-890.4151;-471.3594;387.9153
9;-890.4151;-471.3594;387.9153
10;-890.4151;-471.3594;387.9153
11;-892.0447;-467.1629;388.6354
12;-892.0447;-467.1629;388.6354
13;-892.2056;-464.6267;388.0823
14;-893.0050;-468.2012;387.8149
15;-893.7242;-465.3533;387.2313
16;-893.7242;-465.3533;387.2313
17;-893.7242;-465.3533;387.2313
18;-894.2669;-464.9652;384.7014
19;-894.2669;-464.9652;384.7014
