0;-884.8315;-474.3306;385.9812
1;-884.8315;-474.3306;385.9812
2;-884.8315;-474.3306;385.9812
3;-884.8315;-474.3306;385.9812
4;-884.8315;-474.3306;385.9812
5;-892.6032;-466.2126;388.2371
6;-892.6032;-466.2126;388.2371
7;-892.6032;-466.2126;388.2371
8;-893.8942;-467.2553;387.1307
9;-893.8942;-467.2553;387.1307
10;-893.8942;-467.2553;387.1307
11;-893.8942;-467.2553;387.1307
12;-893.8942;-467.2553;387.1307
13;-893.9377;-467.9537;386.5053
14;-893.9377;-467.9537;386.5053
15;-893.9521;-467.6917;385.4656
16;-894.1343;-466.8751;385.0533
17;-894.1343;-466.8751;385.0533
18;-894.1343;-466.8751;385.0533
19;-894.3609;-464.5435;385.0501
